Source IP,Destination IP,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,Label
192.168.1.55,192.168.1.15,TCP,38094.77611978964,155,2,149.88327938719982,9.94509001837244,57.866387826236675,28.982167885550997,57371.97855069599,483.55852267071305,46,2,27,Botnet
192.168.1.29,192.168.1.33,ICMP,458210.6340790693,12,18,1015.5762049685562,2055.435443790698,94.75538279368833,189.71059263400736,2707.5423831153557,1.0,2,8,0,BENIGN
192.168.1.10,192.168.1.15,TCP,546443.012286375,12,10,870.3315037054388,1330.0785863289975,108.26131613437758,131.25833011418305,4887.110751795653,26.43681337799748,1,10,0,BENIGN
192.168.1.46,192.168.1.36,UDP,393723.2769771622,12,9,1122.3189296539556,1436.8760695569326,77.71668447397917,179.44659513281604,4855.219268235733,24.26562077016204,2,7,0,BENIGN
192.168.1.49,192.168.1.52,ICMP,411061.11945194006,15,8,1180.322557016818,1827.3739243392756,175.8840649827987,179.46499786756934,2415.7099916798616,21.45342399924934,1,12,0,BENIGN
192.168.1.21,192.168.1.5,ICMP,605293.0439331905,10,11,685.6181074018074,1532.171586789088,137.83375330789673,121.70130952739453,2397.3489971811814,13.684193696169935,0,12,0,BENIGN
192.168.1.20,192.168.1.29,UDP,393656.1468431237,11,12,908.4489592214522,1320.2719154003073,53.65463924066137,103.71618520684615,2797.411865033116,23.793388671997047,1,8,0,BENIGN
192.168.1.45,192.168.1.40,TCP,25596.086462110154,163,2,474.4842916612425,17.27099142253099,51.57889949182835,15.547976618354628,77037.03105137128,512.9811820331369,36,2,18,DDoS
192.168.1.32,192.168.1.26,TCP,10973.695219577734,177,1,563.0872231239039,77.40925551095593,45.31314991728641,18.50350418260934,29027.712494800668,581.0027744825018,43,1,17,Bruteforce
192.168.1.33,192.168.1.34,UDP,387443.70375102817,22,14,1170.199881932557,1591.5148942529333,178.90867113122886,170.09934390037034,3046.3696395885927,35.28321616040911,2,6,0,BENIGN
192.168.1.7,192.168.1.32,ICMP,27072.292159884182,149,0,436.06860892457274,142.42264378988003,44.00502811324706,12.32256840545735,57023.744660833014,555.6539514243984,44,1,13,Bruteforce
192.168.1.41,192.168.1.6,ICMP,360338.9768086845,17,16,835.7163332439311,1558.5302894266126,81.20436316838662,79.55884661029978,1645.8941609897568,27.24983218102405,1,2,0,BENIGN
192.168.1.2,192.168.1.49,UDP,400787.4661539776,15,13,1406.5360688219876,1564.8695899280847,84.04611535841268,191.37575704668646,2392.87529539179,10.416081680387894,0,5,0,BENIGN
192.168.1.5,192.168.1.16,UDP,180935.36845762073,13,9,1159.9314842793112,762.7767868544687,121.87753152446733,192.41672589607842,3418.6785080027803,12.074895367667091,1,11,0,BENIGN
192.168.1.59,192.168.1.5,ICMP,461808.7745350955,12,11,1004.2343631733848,1826.3882161437853,81.41716298902162,114.27113389301302,3761.469571818033,16.988004548075917,2,11,0,BENIGN
192.168.1.54,192.168.1.55,UDP,381419.8325415621,14,9,875.9049874390189,1362.4077431871945,153.81907976296904,256.45674843617917,2941.8737669909697,23.04025115785923,1,9,0,BENIGN
192.168.1.35,192.168.1.51,TCP,432434.204326122,10,12,651.2023702888248,612.3139981017747,164.04054375073912,247.49134139662556,3073.235679537743,6.6285272898357945,0,10,0,BENIGN
192.168.1.25,192.168.1.17,ICMP,474441.7364965833,15,11,828.2924269647715,1788.2254412912496,83.16067007716708,146.92652105470822,1387.062593296602,13.744434332725799,0,8,0,BENIGN
192.168.1.42,192.168.1.44,ICMP,487833.9265175958,8,12,1003.1330815568963,1604.2368633958322,144.24363353363646,136.93920785378796,2020.6897438593817,17.47441851603109,0,6,0,BENIGN
192.168.1.57,192.168.1.16,TCP,696236.9910319865,13,9,1565.452475104233,2038.4128284862043,54.61384567527268,196.8144689311826,4059.5315522142137,19.42060382477327,0,9,0,BENIGN
192.168.1.21,192.168.1.6,ICMP,676767.6275477497,20,9,865.080191816783,1611.0001799496756,53.725333846277024,98.33913246828342,1409.1752188030596,8.799831267284574,1,10,0,BENIGN
192.168.1.59,192.168.1.47,TCP,370125.3326460135,18,15,1704.1765434861593,1563.4455070217684,78.71757160552222,140.18780793966363,2341.531311899488,32.192845522134306,4,10,1,BENIGN
192.168.1.8,192.168.1.31,TCP,252875.5551428842,8,15,1608.288154857902,672.3856779953697,94.2953961989337,123.367017989929,2812.0933895405183,16.421319285710837,1,5,0,BENIGN
192.168.1.42,192.168.1.16,ICMP,252271.10071409633,20,8,1379.5494057883852,1872.6089305610535,113.2443133839656,176.53221384912334,5862.68548767597,23.659549577941803,0,9,0,BENIGN
192.168.1.44,192.168.1.24,UDP,446832.80060355767,10,9,725.5551869478543,1065.6331343094575,46.31889537520134,95.97561222183526,3141.105154440555,11.604630721353654,0,9,0,BENIGN
192.168.1.25,192.168.1.42,UDP,391120.39362601616,14,5,1667.3796091142724,2279.258829648875,123.17643540013724,147.71989977233093,3284.736559751991,21.855127176070607,0,5,0,BENIGN
192.168.1.38,192.168.1.28,TCP,612432.580838922,10,12,938.295426702758,2154.9431804944975,118.7995808438678,109.11182574843863,3814.514238727189,14.099052000639595,2,9,1,BENIGN
192.168.1.25,192.168.1.36,TCP,580614.4655208616,8,9,1050.4969066645288,1482.1824615963196,62.928081108244506,148.28044695728582,4013.295948930379,13.274488784052263,3,5,1,BENIGN
192.168.1.34,192.168.1.46,UDP,169661.48465321655,12,14,932.5333633553532,1285.2593993507294,93.89628911009297,146.51077140499197,4074.357341678542,12.979631076156515,2,7,2,BENIGN
192.168.1.17,192.168.1.24,TCP,621379.2097779759,11,10,1108.1208391793136,2197.887440356619,123.87059051955609,115.55458655964338,3981.49643262716,18.127655391061005,0,7,0,BENIGN
192.168.1.2,192.168.1.27,UDP,494896.0995975387,8,17,1076.34310475003,840.1175085574554,90.6432451149856,136.87053074714677,2976.7131055706805,24.926886964095033,0,8,0,BENIGN
192.168.1.45,192.168.1.30,ICMP,341318.5603203688,19,18,316.6539328418585,1104.7410406055087,73.3802692633765,194.72518308580445,1393.0595828270655,19.64377389335624,0,8,0,BENIGN
192.168.1.2,192.168.1.3,TCP,255554.58642735574,10,13,785.6713516599966,2005.1843065788155,91.49758772323032,166.84877132940107,4025.9571821026093,21.182249065058347,0,7,0,BENIGN
192.168.1.50,192.168.1.38,UDP,857390.3424026109,10,8,2064.9453888633066,2357.4460788804104,105.99951875063049,77.74304455576198,3216.3500540168925,6.338686723511422,2,9,0,BENIGN
192.168.1.43,192.168.1.15,ICMP,511767.5196166867,14,6,1585.6989611176705,965.2846144882667,71.03972862396786,142.09230883204702,3326.3963129863405,31.99237343432916,0,8,0,BENIGN
192.168.1.3,192.168.1.58,ICMP,607863.9569132505,10,4,1505.7369662982144,1134.5895030983138,99.62700451780687,210.73993432495558,2665.154758096668,22.10619058111011,0,6,0,BENIGN
192.168.1.34,192.168.1.12,TCP,496997.4454953612,12,16,1839.5241965515274,1594.910917356762,84.79961736745449,152.37547330901108,2727.5694038351994,17.423094212180047,3,7,0,BENIGN
192.168.1.21,192.168.1.33,TCP,14821.687991157865,146,3,314.2329495389462,19.22658431853926,17.004970299377142,52.11488142799328,11865.821579192161,276.54770324165133,37,2,17,DDoS
192.168.1.14,192.168.1.54,ICMP,759112.7429942151,18,17,1833.5817509491833,1184.6559319738885,73.33016740097816,108.48502927032251,3101.3365139326797,29.22023048772573,1,7,0,BENIGN
192.168.1.4,192.168.1.26,ICMP,501786.6524372947,14,17,1894.205150311735,774.9873497201881,151.57146752811184,185.6725095146396,2688.5590106907807,31.664266598724716,2,4,1,BENIGN
192.168.1.28,192.168.1.58,TCP,661851.445885417,9,9,1801.4969470421258,659.5764737267891,79.30308077836447,138.80122023288115,3737.810716800764,11.907023670072737,0,5,0,BENIGN
192.168.1.19,192.168.1.46,UDP,625178.8321053586,10,14,916.5226496511558,1266.6559793146848,89.22339373825899,131.72607148888673,3474.6267072435794,22.739264596959067,1,7,0,BENIGN
192.168.1.56,192.168.1.21,UDP,402888.4691447574,11,13,1511.3426659382378,1606.9156980565479,97.75914950176578,152.98447519958745,2406.4882187877984,24.184956844074414,1,8,0,BENIGN
192.168.1.19,192.168.1.10,UDP,434527.32824524754,9,12,1760.3102987244615,1884.9443749537502,93.22213444303183,187.55717788225508,1443.7058633959252,17.791026017759105,0,4,0,BENIGN
192.168.1.28,192.168.1.34,UDP,511247.18269847543,14,6,1267.4851200982168,1392.7211912735263,160.1251808681799,220.49534561450298,5138.754214409796,13.31959598163974,1,4,0,BENIGN
192.168.1.29,192.168.1.30,TCP,986188.8615465178,15,14,798.5915335640942,1405.6083414316513,108.9464584984769,152.59269354652113,1175.1657467553957,1.0,1,5,0,BENIGN
192.168.1.54,192.168.1.53,TCP,298673.725044364,15,9,987.5918280337105,2921.2452648211583,103.58715126760168,144.73022483285584,4216.178953893466,34.1168430334163,1,12,0,BENIGN
192.168.1.52,192.168.1.57,UDP,502899.11355010845,9,14,584.3338649892097,1572.4137141250446,126.32598055655454,139.7693354436169,2215.671988533568,31.450449429037207,0,13,0,BENIGN
192.168.1.32,192.168.1.32,ICMP,492673.46213989845,19,9,1666.8366540302382,1540.1135152385498,120.13993832775742,80.6355289541672,828.7797446845784,27.733245729077538,1,8,0,BENIGN
192.168.1.37,192.168.1.46,UDP,540800.1660324782,17,11,1482.54184324592,2374.2882496949087,97.19149779073216,165.7385756367204,4036.9433596470444,22.398033301008397,0,10,0,BENIGN
192.168.1.26,192.168.1.48,ICMP,7224.718749478267,155,3,282.2150075364673,123.50318195131365,52.25062150734942,31.75582590297354,94253.45059016396,253.1878729769517,36,5,16,Bruteforce
192.168.1.44,192.168.1.54,TCP,794919.1207063386,10,14,1240.3618084388602,1109.52006430118,100.74713285577798,128.65349552678808,4252.103454696362,6.013779791954981,4,9,0,BENIGN
192.168.1.37,192.168.1.5,UDP,535144.7540565346,12,9,114.66744942097466,853.4127541878682,119.99223233929378,120.94732348064126,4662.717404010197,7.775473521098418,1,5,0,BENIGN
192.168.1.29,192.168.1.39,ICMP,17386.394430516557,135,0,269.334065351138,40.960427575040356,19.757448685506915,31.49285399949936,60135.02575899912,307.5633912111322,40,1,14,DoS
192.168.1.54,192.168.1.43,ICMP,432107.1590519084,15,13,1589.4509493793519,1463.1574580673205,63.17410620118412,140.74200907926132,10.0,10.171913267429245,1,8,0,BENIGN
192.168.1.40,192.168.1.26,TCP,460011.595454809,13,11,1248.196714711281,1305.1169945079305,88.22582195489936,136.07633690719703,2803.5288198422954,28.363590260346992,0,9,0,BENIGN
192.168.1.4,192.168.1.37,UDP,17399.171488180233,147,0,293.3347163343116,131.48072918122722,44.05399967710796,45.06847831121921,60552.883543883916,690.0225731025378,31,3,14,Botnet
192.168.1.26,192.168.1.26,ICMP,426046.3616926372,11,9,808.5123330770317,899.8605879469758,110.93750245873933,171.38371251072948,3843.9506683332465,27.00047421134043,2,6,0,BENIGN
192.168.1.34,192.168.1.54,ICMP,1575.4338996801089,140,2,293.49662484739923,102.20651710906598,24.650766725210357,27.18616111157683,25018.21041307973,378.5742740467274,36,2,23,DDoS
192.168.1.4,192.168.1.8,UDP,20864.737667273766,135,3,569.0251687560194,72.86107177523002,42.15912315488539,39.53052979179105,48492.154596873595,441.16760450558354,48,2,21,Bruteforce
192.168.1.18,192.168.1.24,ICMP,336401.0038446073,11,6,1546.4677795151752,1829.512615135671,85.16182194073825,105.35311442355777,4386.38627520604,27.809792859719554,0,4,0,BENIGN
192.168.1.43,192.168.1.37,UDP,633013.8581607108,14,13,1394.8708294827306,2240.927506150827,68.6780263462951,147.18822014126744,4606.665596255456,31.30807551034062,1,5,0,BENIGN
192.168.1.14,192.168.1.3,TCP,31458.679729114985,144,0,342.8830196008078,127.35705404082745,52.103416749754814,71.40026652604158,96332.06458679037,298.6881835301799,45,3,22,DDoS
192.168.1.49,192.168.1.59,ICMP,645650.9503938782,11,13,1536.8469263221132,2104.992576726286,121.37566067614684,187.81172700095837,4893.998161524531,16.35675477060267,0,5,1,BENIGN
192.168.1.55,192.168.1.49,TCP,349643.6381350674,16,14,712.854401861575,882.1458320781096,144.33228985937438,170.42932816475343,4562.2230974988015,19.37722853284483,1,9,0,BENIGN
192.168.1.32,192.168.1.11,ICMP,382489.8419155069,8,9,1420.3703043066073,884.6474715802719,95.176462665024,216.35235326285795,2065.2843328156823,22.233826728506294,1,8,1,BENIGN
192.168.1.18,192.168.1.20,ICMP,305754.95322883513,21,9,1626.4105002337997,1352.7344639859346,88.9327555455849,243.18883066391757,4565.9325070644045,24.45013130677814,1,8,1,BENIGN
192.168.1.43,192.168.1.51,ICMP,447160.2447575346,12,5,1118.5636742542056,2269.998112434206,59.185497489634024,192.21305032051188,3157.507743827413,26.87608262990566,2,9,0,BENIGN
192.168.1.39,192.168.1.40,TCP,8050.889189689313,152,4,274.2887435063959,50.19239526046297,41.09934803911007,22.92728826656303,58096.629910011165,228.68092525563875,49,2,9,Bruteforce
192.168.1.50,192.168.1.13,UDP,462736.518804345,14,12,1116.7396354634395,2555.0017159654108,83.26615404104732,142.17823546590427,3200.390288196458,10.310273428296185,0,8,0,BENIGN
192.168.1.14,192.168.1.9,ICMP,527214.7096925543,8,9,1007.9233730589099,1505.5620877127692,133.36709376624253,173.28686332708608,1941.8449754755547,12.802051560518887,0,9,0,BENIGN
192.168.1.29,192.168.1.14,ICMP,26747.567935080042,150,2,365.8691152617458,109.39711176700867,18.328628087962645,30.334668797242053,35813.77949724009,431.8791627876348,23,3,15,DDoS
192.168.1.30,192.168.1.49,TCP,536246.6782515127,18,7,1059.823335675568,1278.0566876114221,116.62727096293683,158.04902282236608,2727.7302802481727,14.229633890198652,1,11,0,BENIGN
192.168.1.12,192.168.1.47,ICMP,615290.5648244553,13,13,1187.0900802770227,1360.282361394383,115.93351548420452,137.01400735105736,5092.7570093097465,6.139934598006629,2,9,1,BENIGN
192.168.1.57,192.168.1.15,TCP,507338.72370202345,9,12,1253.106077958868,1759.4751070317188,71.66786216029195,214.69477879020474,2342.3973295868755,6.018472000537917,0,8,1,BENIGN
192.168.1.26,192.168.1.13,ICMP,460965.7054155318,9,7,1141.092471441103,2445.970914916409,77.61573432460006,214.53023947257577,1333.9863085199077,22.235836821291905,2,8,0,BENIGN
192.168.1.19,192.168.1.17,UDP,500619.9323982299,8,13,1335.860782051239,175.88609506874036,130.4773218263686,154.06350958217664,3261.346717576677,27.372928568655237,0,12,0,BENIGN
192.168.1.45,192.168.1.2,UDP,512543.1616115836,16,10,1767.0288028581465,1069.8202922733456,81.68002955939943,145.26024547062838,4651.758825549678,32.864753904175195,2,7,0,BENIGN
192.168.1.34,192.168.1.8,ICMP,363152.2813169568,13,16,863.6048288643183,1190.6634146474178,80.57767207307081,130.53788808305714,3055.474695208348,25.158063168996605,1,7,0,BENIGN
192.168.1.19,192.168.1.18,TCP,796301.4676768288,18,14,1074.9404782265258,1183.6856878217882,20.0,203.13916716375533,2543.905992496595,1.0,1,9,1,BENIGN
192.168.1.10,192.168.1.5,TCP,240004.84330278818,15,10,403.2310389468347,975.0385555851875,111.25125496499737,166.92114037137935,1980.9208453339338,15.027277865020519,0,6,0,BENIGN
192.168.1.6,192.168.1.40,TCP,502179.1822906353,9,14,987.5235863965877,1735.3769970811322,118.45272674376025,133.42416007887545,1089.662543694456,13.433359084535699,2,5,0,BENIGN
192.168.1.41,192.168.1.54,ICMP,405901.8611124682,14,13,1328.8907481558942,1092.2492200754273,62.80159290639726,91.02614059698062,3063.910354694305,32.54858113172738,0,10,0,BENIGN
192.168.1.14,192.168.1.48,ICMP,583815.6552106638,9,10,1605.3319112492536,1762.687755096151,94.04459866206967,101.16937391105157,2799.9875293670257,20.08735957905231,1,7,0,BENIGN
192.168.1.20,192.168.1.36,UDP,261564.87600365464,17,14,1014.5768356831197,1277.5642232758294,116.45154520357924,171.07812539181538,2813.417394538192,17.875232533761633,0,9,0,BENIGN
192.168.1.43,192.168.1.15,TCP,676727.7279225776,14,7,1600.2522589924833,1593.6947726077944,131.27986539697315,80.21341826562667,1910.6534954204299,12.507058422777405,4,8,0,BENIGN
192.168.1.43,192.168.1.56,TCP,626918.7868858409,15,12,1219.6691885998537,1210.8998693173312,121.02698936329566,151.94828353417694,3572.818166143362,17.768075445288968,1,10,0,BENIGN
192.168.1.10,192.168.1.37,UDP,463174.77653967484,14,13,1363.684980149543,1501.497321667186,91.2429231881947,169.67852042885573,3288.5862418042434,13.795998495818582,2,10,0,BENIGN
192.168.1.36,192.168.1.25,ICMP,689716.9770575053,13,14,803.7007192700773,1045.9381459788542,97.8501491565379,150.20904981205447,2474.4444831960664,23.14808191304551,0,6,1,BENIGN
192.168.1.52,192.168.1.31,UDP,668267.6226476883,14,11,1377.0793356364336,2210.1977081630203,87.88172716679509,170.5665920462325,2498.3555069048784,15.554977586536552,1,8,1,BENIGN
192.168.1.48,192.168.1.28,ICMP,385041.69798332587,11,15,1192.7609950637668,932.2455093949369,136.58343333620508,240.85140541432025,3673.281200715772,25.47357731539377,0,8,0,BENIGN
192.168.1.24,192.168.1.40,ICMP,600651.86408165,6,8,585.6020367040411,1235.2984799889641,111.2281603329733,132.2075923682359,3117.0761441712216,10.23787900561349,1,14,0,BENIGN
192.168.1.23,192.168.1.39,UDP,416424.42094203504,9,14,1760.084655540193,1575.4011780620028,79.55068827354685,180.61335348226166,3322.292229183243,33.770561858568094,0,10,0,BENIGN
192.168.1.48,192.168.1.21,TCP,489017.2514024268,8,16,1141.9043558327498,1176.4867964542618,124.09823094042912,107.43548547099616,2820.5279474192776,15.344987242321938,0,5,1,BENIGN
192.168.1.43,192.168.1.36,UDP,268750.7983126062,11,17,1486.7459576602648,878.8297296168357,147.48028146447547,185.30014463894582,2873.3539600184245,28.19944390926943,2,7,0,BENIGN
192.168.1.27,192.168.1.11,ICMP,613857.5848283314,9,11,590.3902263481361,1222.1127835314005,129.7771640679709,141.19829158273131,4056.8499119679846,17.55179131225581,0,5,1,BENIGN
192.168.1.9,192.168.1.39,ICMP,682128.4743392753,8,12,984.1004957874602,2060.035611263258,111.62681636146277,206.55624747997413,2812.4710997520283,24.51908657474004,2,10,0,BENIGN
192.168.1.42,192.168.1.6,ICMP,489747.8317457055,8,9,1447.729369125455,951.135058733448,59.997514287625684,107.76988602502269,3569.954421462683,7.763440629110946,2,8,0,BENIGN
192.168.1.57,192.168.1.19,ICMP,638794.9345954364,18,10,1031.773787452577,1460.833729243057,145.76664526107578,131.568598670873,2421.401178005654,34.97328416823991,2,8,0,BENIGN
192.168.1.54,192.168.1.11,ICMP,572036.172876765,16,12,974.8572537172258,1632.7413398105848,95.97482294952476,146.96252814818908,2930.076834095839,31.33317803877873,1,11,1,BENIGN
192.168.1.23,192.168.1.23,UDP,227186.33463141223,19,5,876.2241142295632,1135.2224118551542,126.34143936122622,104.51511621326176,4514.473089139613,32.05977588800194,1,10,0,BENIGN
192.168.1.55,192.168.1.15,ICMP,24594.46490077011,166,2,503.65480447583826,34.92202711550167,37.25869197373556,42.09220794797597,36339.494984819146,564.4673565584345,36,0,11,Bruteforce
192.168.1.32,192.168.1.33,TCP,26695.110275052888,168,3,498.0786832983763,47.6143394764851,58.79678547454891,40.55645315924167,54732.15982711985,72.22082403981574,41,4,14,PortScan
192.168.1.44,192.168.1.34,UDP,243740.01605699785,17,14,1182.5845260620545,1453.0440850302016,83.29282653375606,232.62803586150133,1813.4732230778106,21.71397177935029,1,6,0,BENIGN
192.168.1.51,192.168.1.57,ICMP,422975.5623202916,13,12,1556.6351158561674,1659.4915317493205,133.95049322461463,154.23467429150546,2266.440864467613,21.917362057031557,4,7,0,BENIGN
